population,LongestCommonSubsequence
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
2,0.019230769230769232
