population,SquareDeviationDistance
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
2,4.031607805192711e-05
